,Well_ID,"X, m","Y, m","Depth, m","Porosity, fraction","Permeability, mD","Acoustic Impedance, kg*s/m^2",Rock facies,"Density, g/cm3","Compressible velocity, m/s","Youngs modulus, GPa","Shear velocity, m/s","Shear modulus, GPa",Vclay
313,Well_no_16,4775,9475,3061.49,0.08119,74.59600559730173,7558774.5929999985,Sandy shale,2.9079603675370898,2799.229226160295,22.785859282329785,1669.8964549963184,8.124089723698548,0.6667
314,Well_no_16,4775,9475,3061.99,0.08095,46.03271586596426,7754896.4679999985,Sandy shale,2.4830474481920186,2848.1944846714305,26.862250625227155,1657.8813777987418,7.5083938139008035,0.6667
315,Well_no_16,4775,9475,3062.49,,,7308107.427999997,Shaly sandstone,1.8507072005278142,4502.397613634629,37.51676697693245,1723.5503248915666,4.19032867279238,0.3333
316,Well_no_16,4775,9475,3062.99,0.14325,99.15061378437024,7056054.02,Sandstone,1.80740407277458,3889.03260526416,30.441535845609245,1587.8535832950497,7.080035986833187,0.0
317,Well_no_16,4775,9475,3063.49,0.15035,153.10318745255236,7172326.2513125725,Sandstone,2.4239853239302427,3270.903068868072,20.926091620501328,1533.2037615378547,6.356379954274787,0.0
318,Well_no_16,4775,9475,3063.99,,,7119040.205053818,Sandstone,2.3835379058104174,2946.349353042712,19.999998991146956,1627.5691346881522,6.110281159280225,0.0
319,Well_no_16,4775,9475,3064.49,0.1558,231.5560995368343,7068965.515,Sandstone,1.5582288466027736,4405.9346757278245,31.27201747800457,1745.19330086926,4.336587076089386,0.0
320,Well_no_17,5725,6275,3047.25,0.16798,207.36742696759345,7063306.256,Sandstone,1.9219203894588408,3586.5666520155883,26.012225901356118,1636.6554870168854,6.403918229673786,0.0
321,Well_no_17,5725,6275,3047.75,0.16869,200.80637863160084,7179556.819293302,Sandstone,2.1034381102182445,3117.5544321356874,23.421528948082177,1746.0662021351916,5.510418651909489,0.0
322,Well_no_17,5725,6275,3048.25,0.1662799999999999,202.98455584971495,7173749.972999997,Sandstone,2.2094120351034428,3078.743301936312,21.497316034930066,1815.7352964533345,6.5577131594536375,0.0
323,Well_no_17,5725,6275,3048.75,0.17063,243.02000495485325,6965141.62,Sandstone,1.4936340271515889,4708.695573925803,31.55775882562645,1536.3199914235531,4.825549120295204,0.0
324,Well_no_17,5725,6275,3049.25,0.17605,319.8001277857838,7342600.281514306,Sandstone,2.2647535200415705,3663.675965223222,30.39870299195891,1523.132587992555,6.709218910735004,0.0
325,Well_no_17,5725,6275,3049.75,0.17775,255.6757041244023,7192746.958,Sandstone,1.501816981074482,5134.450523045001,32.087069772292146,1651.1995371838343,7.473310715873548,0.0
326,Well_no_17,5725,6275,3050.25,0.18045,304.05510886099165,6559276.701,Sandstone,1.7110558629943335,3791.612251249798,24.604262955828023,1679.6461653468602,4.827250034255465,0.0
327,Well_no_17,5725,6275,3050.75,0.07067,14.348908675052789,7703793.942995098,Sandy shale,2.80009067652771,2768.855465210484,23.15287726641182,1653.240152669169,6.79641115140467,0.6667
328,Well_no_17,5725,6275,3051.25,0.06921,21.632804160883094,7658789.102999999,Sandy shale,3.0427465194128085,2432.43169433443,20.501740145377347,1698.912549352511,8.746913345302813,0.6667
329,Well_no_17,5725,6275,3051.75,0.12089,50.98258862339195,7633722.396000002,Shaly sandstone,1.8589787206696613,4645.347044080916,28.77099493331924,1666.447559870964,3.9338827761652446,0.3333
330,Well_no_17,5725,6275,3052.25,0.12415,66.2387613055081,7297341.948,Shaly sandstone,1.83289382969144,3914.3795134110555,28.08427188476771,1598.2522741273283,6.929689046859036,0.3333
331,Well_no_17,5725,6275,3052.75,0.13533,76.48605081370013,7350657.969,Sandstone,1.8232090770965068,4193.560354098426,31.48004021955792,1741.1247927181296,5.946154265414712,0.0
332,Well_no_17,5725,6275,3053.25,,,7478997.582,Sandstone,2.3899385701334848,3371.277722608265,20.517427530026488,1647.1126184896743,4.521402536321965,0.0
333,Well_no_17,5725,6275,3053.75,0.14692,133.44049995485676,7072603.392000001,Sandstone,2.3809781362811626,2841.2665303787685,19.779234153967305,1483.346173508773,5.238903980485142,0.0
334,Well_no_17,5725,6275,3054.25,0.06722,26.90579993546121,7973843.449,Sandy shale,3.211681948412417,2525.540055614093,18.36267974346017,1582.4389520766724,7.458774110905129,0.6667
335,Well_no_17,5725,6275,3054.75,,,7294329.676,Shaly sandstone,2.154613827111365,3560.015651746743,27.00486671724787,1809.7766062029327,5.60101248580679,0.3333
336,Well_no_17,5725,6275,3055.25,0.1361099999999999,80.89990636434761,7307741.971,Shaly sandstone,2.206670374062395,3454.253821977391,26.329702859226103,1683.086994763562,5.55807616018343,0.3333
337,Well_no_17,5725,6275,3055.75,0.13151,68.61562364445038,7506108.33,Shaly sandstone,2.156724305936136,3297.318044553193,26.815555752251782,1677.5376565604415,6.714508360900066,0.3333
338,Well_no_17,5725,6275,3056.25,0.14425,130.84702818967853,7070765.162000001,Sandstone,2.3742734441335247,3049.6273542304634,22.081281989731742,1616.96858982994,5.9917329486199495,0.0
339,Well_no_17,5725,6275,3056.75,0.08457,51.19017395429824,7566126.135,Sandy shale,2.7794975568191065,2447.3305265633194,16.647596896765354,1497.5733104477497,8.724039368369672,0.6667
340,Well_no_18,2625,2375,3052.56,0.10038,44.79597155210031,7296147.696,Shaly sandstone,2.095135950878013,3325.0015193754502,23.16305856586313,1735.227296165304,5.371835027506356,0.3333
341,Well_no_18,2625,2375,3053.06,0.1016,47.78029297811486,7523674.5320000015,Shaly sandstone,1.7234422202923378,4713.345731160677,38.28735121353977,1537.147150759141,5.211705697704381,0.3333
342,Well_no_18,2625,2375,3053.56,0.06352,52.97500574608075,7906553.551,Shale,1.4219432134063394,5700.565377706235,43.161153244989634,1518.7211005536224,4.508161847704431,1.0
343,Well_no_18,2625,2375,3054.06,0.05967,52.69584888838372,7770719.489,Shale,1.8527003479599191,4439.078021231174,36.508226778995,1771.1955534866763,5.52326535361516,1.0
344,Well_no_18,2625,2375,3054.56,0.05659,,7930178.453,Shale,,3671.92162885746,,1630.8448690231326,5.508517443098548,1.0
345,Well_no_18,2625,2375,3055.06,0.05869,,7863901.917,Shale,1.5230004762528342,5291.974061153992,40.42652017700418,,,1.0
346,Well_no_18,2625,2375,3055.56,0.13462,,7312414.801,Shaly sandstone,,4012.963577758855,,1612.1787177129129,4.34820015495974,0.3333
347,Well_no_18,2625,2375,3056.06,0.13542,89.89380175497482,7180397.844,Shaly sandstone,1.892910244394124,4064.5695939644975,24.8552477681344,1596.681212325518,5.4542199769926,0.3333
348,Well_no_18,2625,2375,3056.56,0.13813,61.03703609378931,7245138.131,Shaly sandstone,1.5429441957314745,4744.430298307692,34.743772490508164,1648.6399136777125,3.766067847787517,0.3333
349,Well_no_18,2625,2375,3057.06,0.13555,89.10601817040586,7274198.458,Shaly sandstone,1.937214695137524,3985.830239764924,28.61549973385046,1698.1868178489472,5.8678928852934975,0.3333
350,Well_no_18,2625,2375,3057.56,0.13672,104.64772077899029,7247848.419377931,Sandstone,1.874469609527508,3969.388655223721,27.435236189897537,1800.1462691190168,4.6903339078751065,0.0
351,Well_no_18,2625,2375,3058.06,0.14318,114.94982540402539,7199487.8,Sandstone,1.9035087553921028,3549.3229514517934,23.979819710728076,1765.8181402269342,5.93535673654691,0.0
352,Well_no_18,2625,2375,3058.56,0.1436,118.62226812960985,7237524.59,Sandstone,1.6580393102577105,4644.153920921082,33.272362872680226,1663.8043867316028,4.589859092281366,0.0
353,Well_no_18,2625,2375,3059.06,,,7266368.158,Sandstone,1.766283706894173,4053.204135821674,29.0173278803209,1547.0189531467777,3.840326449613552,0.0
354,Well_no_18,2625,2375,3059.56,0.14723,124.55075505907499,7122498.039,Sandstone,2.079466974783468,3570.663969469227,26.512457780108534,1721.4181991754156,5.363732953421049,0.0
355,Well_no_18,2625,2375,3060.06,0.15718,188.48675598870128,7183879.1120000025,Sandstone,2.1236333699854284,3723.716343958517,24.638227000087237,1733.1046253672123,3.631693238980549,0.0
356,Well_no_18,2625,2375,3060.56,,,7102100.603775123,Sandstone,2.350962728744301,2769.7837938946036,18.03588609085294,1622.399438117014,6.743497082276279,0.0
357,Well_no_18,2625,2375,3061.06,0.06178,17.692998151778227,7761884.279766189,Shale,1.641581392840449,4471.560650170641,38.82650073616863,1776.9923846793058,5.723807215606723,1.0
358,Well_no_18,2625,2375,3061.56,0.0633799999999999,93.25685643746283,7776945.261,Sandstone,1.5669374029081653,4451.318964498261,31.047674586807137,1533.4991792971018,3.4425031865898363,0.0
359,Well_no_18,2625,2375,3062.06,0.12241,,7639115.384,Shaly sandstone,2.108882801458861,,,1581.4632150454863,5.364224548109847,0.3333
360,Well_no_19,3475,6925,3048.66,0.11895,41.701020704465904,7516042.727999999,Shaly sandstone,1.7183479912311577,4682.098885229361,37.66971053145037,1788.4802032366445,5.496413455532257,0.3333
361,Well_no_19,3475,6925,3049.16,0.12293,61.053470328074994,7127892.615352845,Shaly sandstone,1.8304390298932427,3475.7427097147656,22.113144739763218,1639.9455383840832,5.124760515945884,0.3333
362,Well_no_19,3475,6925,3049.66,0.1233,57.22509378578365,7365194.799,Shaly sandstone,2.1755579951991817,3697.637297831962,25.41434473652901,1595.3038178100226,6.059237268419192,0.3333
363,Well_no_19,3475,6925,3050.16,0.12714,82.82706907957797,7489333.475,Shaly sandstone,1.9354417060041584,3761.4910024124406,29.55555983332745,1696.9646343157528,5.149964354489343,0.3333
364,Well_no_19,3475,6925,3050.66,0.1356,77.41014307201122,6975168.422,Shaly sandstone,1.7241858358400426,4572.140105027802,31.59822956224648,1615.333858143469,3.334415070317032,0.3333
365,Well_no_19,3475,6925,3051.16,,,7398061.857000003,Sandstone,1.9605399175307885,3643.2788411968345,27.64753691711291,1749.66865238104,6.589768794582522,0.0
366,Well_no_19,3475,6925,3051.66,0.06112,38.79959414295673,7803739.681,Shale,1.7402008576736991,4587.356219303043,33.31795412080743,1798.2541757695706,4.764512921147444,1.0
367,Well_no_19,3475,6925,3052.16,0.13285,77.90623079585757,7424619.552999997,Shaly sandstone,2.1610451098282804,3553.681213279455,27.186904341554783,1712.9050913679257,6.712405624465146,0.3333
368,Well_no_19,3475,6925,3052.66,0.13621,52.85812555100431,7439063.8670000015,Shaly sandstone,1.5900150272222469,4819.751223356402,33.92970108356057,1756.2536905575842,5.4415115548914175,0.3333
369,Well_no_19,3475,6925,3053.16,0.1456599999999999,133.29528210230106,7350207.207,Sandstone,2.3015876138394744,2987.117011786467,19.83406047353477,1655.685564699581,6.5662681055186765,0.0
370,Well_no_19,3475,6925,3053.66,,,7243012.094,Sandstone,2.089068248215664,3366.17174642091,23.671466769145553,1752.7601853414535,6.472628481584652,0.0
371,Well_no_19,3475,6925,3054.16,0.15413,127.22467698301217,7062230.154,Sandstone,2.3904278089734,3204.433025164045,21.321351699150128,1685.7317199642498,5.5705395315178885,0.0
372,Well_no_19,3475,6925,3054.66,,,6887114.0529999975,Sandstone,2.1715752608106538,3182.457647802709,21.993793894996713,1826.4623550516692,7.0610673140756415,0.0
373,Well_no_19,3475,6925,3055.16,0.15365,144.2077668912797,7255235.767567029,Sandstone,1.7021807305858188,4295.44334333478,30.48265211884597,1718.8787993627334,2.6199576691121265,0.0
374,Well_no_19,3475,6925,3055.66,0.1608099999999999,190.3822242570964,7134523.305,Sandstone,1.6015727811016207,3918.1771972869983,32.84551565523129,1653.0963229611154,4.376661906874036,0.0
375,Well_no_19,3475,6925,3056.16,0.16019,163.48309543754212,7159332.152000003,Sandstone,1.9579903117211,3325.6363443493524,24.083308609389768,1684.8199243762692,5.335455339798932,0.0
376,Well_no_19,3475,6925,3056.66,0.16391,196.2942285598564,6913602.411,Sandstone,2.0172486471837727,3450.228392385477,24.01348112552211,1321.5615441651375,3.523175022089068,0.0
377,Well_no_19,3475,6925,3057.16,0.06384,54.3555840151905,7802904.39,Shale,1.6147127052825,5131.049582085301,35.56306843794361,1627.2525309051298,4.521382564813059,1.0
378,Well_no_19,3475,6925,3057.66,0.06977,45.92407093686732,7726077.659,Shale,1.9710443348781304,4491.051605834778,31.28988224519641,1621.054049119653,6.3286918525519225,1.0
379,Well_no_19,3475,6925,3058.16,0.11489,63.52387572364583,7299130.66,Shaly sandstone,1.633096692778054,4107.273934567665,34.06312180584616,1547.4382027044546,5.520104100626072,0.3333
20,Well_no_2,4225,3525,3047.79,0.16515,193.2885087593492,6987280.06,Sandstone,2.0135141476095573,3452.2911087918046,24.83247409373561,1606.2526147435026,4.197027185617531,0.0
21,Well_no_2,4225,3525,3048.29,0.16562,259.74961799744096,6900103.869,Sandstone,1.6783387253807884,4125.733360833954,28.56813760676869,1661.2902133695193,4.531664002050342,0.0
22,Well_no_2,4225,3525,3048.79,0.16688,212.00889666289737,7114981.296,Sandstone,1.8234229740082104,3489.9718321594373,25.14215128905011,1837.0041056938344,6.1532941471007305,0.0
23,Well_no_2,4225,3525,3049.29,0.16968,234.28827671968475,6979479.3560000025,Sandstone,1.7670411631247849,4181.260033078872,23.72552685250336,1762.0457321291822,3.516153711177941,0.0
24,Well_no_2,4225,3525,3049.79,0.1655299999999999,217.59775513009689,7178261.94,Sandstone,1.7998819508851582,3934.317455807065,27.860109652527782,1868.5350334142197,4.015978288087036,0.0
25,Well_no_2,4225,3525,3050.29,0.05515,34.83382854010209,8011859.0079999985,Sandy shale,3.120177510619449,2802.475954969857,23.565890383698974,1662.7068117518947,10.495367180398317,0.6667
26,Well_no_2,4225,3525,3050.79,0.12519,,7475518.85,Shaly sandstone,2.176340558155037,3442.5405270838924,25.79199755435668,,7.621862583324707,0.3333
27,Well_no_2,4225,3525,3051.29,0.13232,83.11700319314842,7355239.949,Shaly sandstone,1.7968431824089135,4104.740315243974,30.274818618072338,1595.1007667116144,5.831524060870607,0.3333
28,Well_no_2,4225,3525,3051.79,0.1398299999999999,79.7506194318849,7285425.884,Shaly sandstone,2.3176199035291445,2669.986483173756,24.34348932529579,1653.3613254649204,7.011412366213286,0.3333
29,Well_no_2,4225,3525,3052.29,0.13883,102.50342462982903,7156247.18,Sandstone,2.32541284084686,3250.133417985668,22.20109331632524,1683.4527729400045,7.243716841510477,0.0
30,Well_no_2,4225,3525,3052.79,0.14405,117.44636340441735,7119358.985,Sandstone,2.091421301648709,3887.650560509546,25.583198490927725,1644.161329743052,6.577413081706816,0.0
31,Well_no_2,4225,3525,3053.29,0.15441,127.18304526878792,7176741.197669233,Shaly sandstone,2.015555984316426,3407.0640790084626,22.65727010249671,1619.441824974971,6.719795263451169,0.3333
32,Well_no_2,4225,3525,3053.79,0.06948,11.647768132355052,7705429.781,Sandy shale,2.6638885846537126,3226.550824567468,20.510042843565163,1685.112434504267,6.694376047940412,0.6667
33,Well_no_2,4225,3525,3054.29,0.09209,44.25510331978039,7551326.259,Shaly sandstone,1.6562300250643809,4665.157363556091,36.27317385588671,1650.1589927018024,4.9710568489926485,0.3333
34,Well_no_2,4225,3525,3054.79,0.06708,23.951269054706426,7785667.638999999,Sandy shale,3.474909823173818,2574.6926891340067,23.035324705085177,1756.5472121717055,9.211878146262997,0.6667
35,Well_no_2,4225,3525,3055.29,0.06629,,7771041.288,Sandy shale,,,21.799123682593198,1462.392048295703,7.243642667428454,0.6667
36,Well_no_2,4225,3525,3055.79,0.13195,77.97476097480943,7048428.636,Shaly sandstone,1.7745782407325483,4339.211973190545,25.931668672135352,1683.1977922830242,5.760201926351988,0.3333
37,Well_no_2,4225,3525,3056.29,,,7159022.9470000025,Shaly sandstone,1.8545315087359544,3540.000833739762,23.240258001949123,1578.9706867562338,7.0774728612177285,0.3333
38,Well_no_2,4225,3525,3056.79,0.14274,89.6001230553991,7274479.991,Shaly sandstone,2.1956725295670045,3231.2521134891185,27.39149124895753,1763.6764493902524,7.422539519742577,0.3333
39,Well_no_2,4225,3525,3057.29,0.15654,120.21262998051378,7292463.327,Shaly sandstone,2.2084974667104467,3482.579873301196,25.905032907155466,1785.7417804432764,7.0426195022897184,0.3333
380,Well_no_20,1175,2175,3056.58,0.12038,49.92450319810788,7230661.277000003,Shaly sandstone,2.2029148995756214,3014.486379747917,23.425120528827467,1642.3210550142694,5.7690004735948754,0.3333
381,Well_no_20,1175,2175,3057.08,0.1216,55.55465385859067,7325414.018426074,Shaly sandstone,1.966841424850946,3896.729590566471,29.8655065698378,1495.6177218588516,7.390589669826197,0.3333
382,Well_no_20,1175,2175,3057.58,0.13073,64.16255767658126,7396754.634,Shaly sandstone,2.1116942469376982,3601.8377377630213,29.63786855982464,1794.342204403708,6.798945832905978,0.3333
383,Well_no_20,1175,2175,3058.08,0.05704,49.18690627861443,7866114.285,Shale,1.5716309852607175,4884.361412727159,37.49437905711682,1682.7563111688862,2.939606501768976,1.0
384,Well_no_20,1175,2175,3058.58,0.05384,41.46233691585602,7966136.352000001,Shale,1.2559804854501366,5314.708958113893,35.476589714138925,1603.5987610804364,5.406706307631834,1.0
385,Well_no_20,1175,2175,3059.08,,,7461117.106000002,Shaly sandstone,2.1513034206019293,3863.49290335944,26.3841273664438,1680.3931816512988,8.518508877503635,0.3333
386,Well_no_20,1175,2175,3059.58,0.12796,,7402401.9679999985,Shaly sandstone,2.039039182212733,,,1788.3834051511394,5.018118233439521,0.3333
387,Well_no_20,1175,2175,3060.08,0.13781,72.76479659487927,7037706.959,Shaly sandstone,2.307881462833113,3110.026039367305,24.652578704755783,1674.1722256882324,4.775831903106769,0.3333
388,Well_no_20,1175,2175,3060.58,0.1405,55.84429595990097,7155088.274,Shaly sandstone,1.636975847080316,4241.385781382906,34.97859268357785,1908.243934875008,3.468050978477548,0.3333
389,Well_no_20,1175,2175,3061.08,0.13601,70.23458489170906,7089242.993,Shaly sandstone,2.22894439721616,2735.494108922413,23.72634948633492,1825.947187836149,6.523949335704763,0.3333
390,Well_no_20,1175,2175,3061.58,0.13634,89.46685793424588,7180813.247,Sandstone,2.161687472695147,3179.491301370115,24.61036235396265,1694.4582802770265,5.432597906954423,0.0
391,Well_no_20,1175,2175,3062.08,0.1431599999999999,94.76472975800398,7025646.284,Sandstone,2.0549564270510805,3541.700227385088,25.36805725835063,1625.9672407001856,6.124025247471143,0.0
392,Well_no_20,1175,2175,3062.58,0.1415,91.04547571896104,7169644.397999999,Sandstone,1.9683113171173408,3754.765566883496,27.749773492767652,1702.532358861529,5.241263548578493,0.0
393,Well_no_20,1175,2175,3063.08,0.1378,89.64635828039886,7269329.533,Sandstone,2.4335951868982417,3264.0704076549146,24.397680510182127,1641.010555884602,6.553466551238262,0.0
394,Well_no_20,1175,2175,3063.58,0.14891,149.9180953011628,7209575.86,Sandstone,1.938672759292176,3747.793219262319,29.34287031315957,1587.9976620077878,3.9048772389494486,0.0
395,Well_no_20,1175,2175,3064.08,0.15111,132.1814407648868,7161463.844,Sandstone,1.6502374618292164,4558.055505620051,31.52751619798419,1823.0189546560623,6.184758002245332,0.0
